text_clean,label
discuss possibility find proper unique condition experimental study schrodinger quantization problem neutron star physics simple toy model physically different quantization formulate possible physical consequence derive,quant-ph
main distinction classical mechanic quantum mechanic lack latter full mechanical determinism different final state arise physical state measurement hidden variable suppose exist nothing discriminate two apparently identical state even give different result paper try put basis fundamental theory approximately coincide quantum mechanic compare statistic fundamental since mathematically describes measurement process give explicit time evolution wave function collapse theory deterministic even heisenberg uncertainty principle still valid theory distinguishes physical state collapse physical state collapse theory make compatible experiment do past new phenomenon violation bear law superposition principle could transpire however even probably show possible build ad hoc theory describe wave function collapse schroedinger linear evolution simple unified construction still miss,quant-ph
new deepneuralnetwork dnn base error correction encoder architecture channel feedback call deep extended feedback def present paper encoder def architecture transmit information message follow sequence parity symbol generate base message well observation past forward channel output sent transmitter feedback channel def code generalize deepcode several way parity symbol generate base forwardchannel output observation long time interval order provide good error correction capability highorder modulation format deploy encoder achieve increase spectral efficiency performance evaluation show def code well performance compare dnnbased code channel feedback,cs.IT cs.LG math.IT
recent scan tunnel microscopy bscco reveal substantial spatial supermodulation energy gap superconducting state propose gap modulation due superlattice modulation atoms structure hence parameter microscopic model plane gap modulation estimate use renormalized mean field theory ttj model superlattice result compare well experiment,cond-mat.supr-con
ashtekars canonical theory classical complex euclidean gr lorentzian reality condition find invariant full algebra infinitesimal diffeomorphisms noninvariant finite proper diffeos densitized dreibein tileai degenerate breakdown diffeo invariance appear due inability ashtekar hamiltonian generate birth death tile flux loop leave open possibility new causality condition forbid birth flux loop might justify noninvariance theory fully diffeo invariant canonical theory ashtekars variables derive plebanskis action find constraint strong ashtekars ranktile correspond hamiltonian generates birth death tile flux loop argue implies finite amplitude birth death loops physical state quantum gr loop representation thus modify partly define theory substantially new constraint second class lead difficulty quantization connection representation problem might overcome nice way transform classical loop variable faraday line variable newman rovelli solve offend constraint note though motivated quantum consideration present paper classical substance,gr-qc
high time resolution spectroscopic observation ultracompact helium dwarf nova sn quiescent state reveal orbital period second minute together photometric superhump period second implies mass ratio compare average timeresolved spectra sn sdss show db white dwarf spectrum plus optically thin heliumdominated accretion disc sn distinguishes sdss source strong calcium emission line suggest high abundance heavy metal sdss source silicon iron emission line observe sdss source twice strong sn peculiar double bright spot accretion disc feature see sdss source also present timeresolved spectra sn albeit much weak,astro-ph
recall detail basic definition hilbert cbimodules morita equivalence imprimitivity discuss spectral reconstruction theorem imprimitivity hilbert cbimodules commutative unital calgebras consider application theory commutative full ccategories,math.OA math.CT
prove weibels conjecture twist ktheory twist smooth proper connective dgalgebra main contribution show kill negative twisted ktheory class use projective birational morphism twist set extend vanish result relative twisted ktheory smooth affine morphism describe counter examples similar extension,math.KT
recently demonstrate experimentally microwave oscillator base time delay feedback provide travel spin wave could operate reservoir computer present paper extend concept add feature time multiplexing make available large propagation timesdistances travel spin wave system utilizes nonlinear behavior propagate magnetostatic surface spin wave yttriumiron garnet thin film time delay inherent active ring configuration process time dependent data stream high reservoir dimensionality obtain timemultiplexing method emulate virtual neuron temporally separate spinwave pulse circulate active ring autooscillation threshold demonstrate efficacy concept active ring reservoir computer evaluate shortterm memory parity check benchmark task physical system parameter tune optimize performance incorporate reference line mix input signal directly onto active ring output amplitude phase nonlinearity spin wave exploit result significant improvement nonlinear parity check task also find fading memory capacity system easily tune control active ring gain finally show addition second spinwave delay line configure transmit backward volume spin wave partly compensate dispersive pulse broaden enhance fade memory capacity active ring,physics.app-ph cond-mat.other
present distribute formation control strategy agent variety dynamic achieve desire planar formation approach base barycentriccoordinatebased bcb control fully distribute require interagent communication common sense orientation implement use relative position measurement acquire agent local coordinate frame remove need global positioning alignment local coordinate frame require across several exist strategy show bcb control agent simplest dynamical model ie singleintegrator dynamic extend agent higherorder dynamic quadrotors nonholonomic agent unicycles car specifically extension preserve desire convergence robustness guarantee bcb approach provably robust saturation input unmodeled linear actuator dynamic unicycle car agent show propose bcb control design agent move along rotate scale control direction without affect convergence desire formation observation use design fully distribute collision avoidance strategy often consider formation control literature demonstrate propose approach simulation present distribute robotic platform test strategy experimentally experimental platform consist offtheshelf equipment use test validate multiagent algorithm code implementation instruction platform available online,cs.RO
variational inference increasingly address stochastic optimization set gradient variance play crucial role optimization procedure since high variance gradient lead poor convergence popular approach use reduce gradient variance involve use control variate despite good result obtain control variate develop variational inference typically look isolation paper clarify large number control variates available give systematic view derive also present bayesian risk minimization framework quality procedure combine control variates quantified effect optimization convergence rate lead simple combination rule result show combine large number control variates way significantly improve convergence inference use typical gradient estimator reduce number control variate,cs.LG stat.ML
highdimensional depth separation result neural network show certain function efficiently approximate twohiddenlayer network onehiddenlayer one highdimensions exist result type mainly focus function underlie radial onedimensional structure usually encounter practice first contribution paper extend result general class function namely function piecewise oscillatory structure building proof strategy eldan shamir complement result show domain radius rate oscillation objective function constant approximation onehiddenlayer network hold mathrmpolyd rate fix error threshold common theme proofs depthseparation result fact onehiddenlayer network fail approximate highenergy function whose fourier representation spread domain hand exist approximation result function onehiddenlayer neural network rely function sparse fourier representation choice domain also represent source gap upper low approximation bound focus fix approximation domain namely sphere mathbbsd dimension provide characterisation function efficiently approximable onehiddenlayer network function provably term fourier expansion,cs.LG cs.NE stat.ML
approximate asymptotic condition motion compact electrically charge particle derive within framework general relativity use einstein infeldhoffmann eih surface integral method superficially similar abrahamlorentz lorentzdirac ald equation motion condition differ several fundamental way equation motion usual sense rather set condition motion must obey asymptotic future initial value surface addition asymptotic condition motion approximate apply original eih equation slowly move system also admit run away solution equation original eih work integrability condition get integrate emptyspace ie source free einsteinmaxwell equation general relativity close twosurfaces surround source field govern equation additional ad hoc assumption form force law introduction inertial reaction term need derive ald equation require purpose need infinite mass renormalizations require derive equation,physics.class-ph
spectral property performance multipulse impulse radio ultrawideband system pulsebased polarity randomization analyze instead single type pulse transmit frame multiple type pulse consider show reduce effect multipleaccess interference first spectral property multipulse impulse radio system investigate show power spectral density average spectral content different pulse shape approximate closedform expression bite error probability multipulse impulse radio system derive rake receiver asynchronous multiuser environment theoretical simulation result indicate impulse radio system robust multipleaccess interference classical impulse radio system design multiple type ultrawideband pulse,cs.IT math.IT
evolution specie habitat range important topic wide range research field higher organisms habitat range evolution generally associate genetic event gene duplication however specific factor determine habitat variability remain unclear high level biological organization eg biochemical network one widely accept hypothesis develop theoretical empirical analysis habitat variability promotes network modularity however relationship yet directly test high organism therefore investigate relationship habitat variability metabolic network modularity use compound enzymatic network fly mammal contrary expectation clear positive correlation habitat variability network modularity exception network modularity increase habitat variability enzymatic network fly however observe association likely artifact frequency gene duplication appear main factor contribute network modularity finding raise question whether general mechanism habitat range expansion high level ie gene scale study suggest currently widely accept hypothesis habitat variability reconsider,q-bio.MN
study family compact operator balpha aalpha alpha mathbb rd dge aalpha pseudodifferential operator symbol aalphaboldsymbolxi aalphaboldsymbolxi function realvalued decay infinity assume attain maximal value boldsymbolxi mathbf mathbf mathbf also assume aboldsymbolxi psigammaboldsymbolxi oboldsymbolxigamma boldsymbolxito vmathbf phibetamathbf omathbf xbeta mathbf xto function psigammaboldsymbolxi boldsymbolxinot mathbf phibetamathbf mathbf xnot mathbf homogeneous degree gamma beta respectively main result follow asymptotic formula eigenvalue lambdaalphan operator balpha arrange descend order count multiplicity fix alphato lambdaalphan mun alphasigma oalphasigma alphato sigma gamma beta mun eigenvalue arrange ascend order count multiplicity model operator symbol psigammaboldsymbolxi phibetamathbf,math.SP
crossentropy loss common choice come multiclass classification task language model particular minimize loss result language model good quality show possible finetune model make perform even well finetuned sum crossentropy loss reverse kullbackleibler divergence latter estimate use discriminator network train advance finetuning probability rare word usually underestimated language model become big novel approach propose allow reach stateoftheart quality penn treebank perplexity decrease finetuning algorithm rather fast scale well different architecture datasets require almost hyperparameter tune hyperparameter need tune learn rate,cs.CL
every crowd count researcher likely observed model output wrong positive prediction image region contain person often mistake happen model negatively affected paper analyze problem depth order understand magnitude present extensive analysis five important crowd count datasets present analysis two part first quantify number mistake make popular crowd counting approach result show mistakes background substantial responsible total error ii model generalize well different kind background perform poorly completely background image iii model make many mistake capture standard mean absolute error mae metric counting background compensate considerably miss foreground second quantify performance change gain help model well deal problem enrich typical crowd counting network segmentation branch train suppress background prediction simple addition reduces background error ii reduces foreground error iii improve overall crowd count performance compare literature simple technique achieves competitive result datasets par stateoftheart show importance tackle background problem,cs.CV
paper review issue define energy test particle background stationary spacetime revisit different notion energy define different observer well know existence timelike isometry allow notion total conserve energy well define use well know quantity show gravitational potential energy consistently define example study case exterior region asymptotically flat black hole lambda schwarzschild de sitter case asymptotic region available consider situation test particle absorb black hole analyze energetics detail particular show notion horizon energy define isolated horizon formalism provide satisfactory notion energy compatible particle total conserve energy choice global conservation energy finally comment recent proposal define energy black hole see nearby observer rest feature lose,gr-qc
study parameter sensitivity heteropolymeric dna within purview dna breathe dynamic degree correlation mean bubble size model parameter estimate purpose three different dna sequence analysis lead good understand sequence dependent nature breathe dynamic heteropolymeric dna fourteen model parameter dna stability statistical polandscheraga approach hydrogen bond interaction epsilonhbmathttat mathttat base pair ring factor xi turn sensitive parameter addition stack interaction epsilonstmathtttamathttta mathtttamathttta near neighbor pair basepairs find sensitive one among stack interaction moreover also establish nature stack interaction decide effect dna breathe dynamic number time particular stack interaction appear sequence show sensitivity analysis use effective measure guide stochastic optimization technique find kinetic rate constant relate dynamic opposed case rate constant measure use conventional unbiased way optimization,q-bio.BM physics.bio-ph
ubiquity class dfinite function precursive sequence symbolic computation widely recognize thesis present work consist two part related class first part generalize reductionbased creative telescope algorithms hypergeometric setting allow deal definite sum hypergeometric term quickly first modify abramovpetkovsek reduction design new algorithm compute minimal telescopers bivariate hypergeometric term base modify reduction new algorithm avoid costly computation certificate outperform classical zeilberger algorithm matter whether certificate compute accord computational experiment moreover also derive order bound minimal telescopers bound sometimes well never bad know one second part thesis study class dfinite number consist limit convergent precursive sequence typically class contain many wellknown mathematical constant addition algebraic number definition class dfinite number depend two subrings field complex number investigate different choice two subrings affect class moreover show dfinite number gaussian rational field essentially value dfinite function nonsingular algebraic number argument socalled regular holonomic constant result make easy recognize certain number belong class,cs.SC
future mobile network exploit unlicensed spectrum boost capacity meet grow user demand costeffectively recently define licensedassisted access laa scheme enable global unlicensed lte ulte deployment aim ensure fair coexistence incumbent wifi network ie impact performance another wifi device ii achieve superior airtime efficiency compare wifi paper show standardize laa fails simultaneously fulfill objective design alternative orthogonal collisionfree listenbeforetalk coexistence paradigm provide substantial improvement performance yet impose penalty exist wifi network derive two laa optimal transmission policy orla olaa maximize laa throughput asynchronous synchronous ie alignment license anchor frame boundary modes operation respectively present comprehensive performance evaluation demonstrate aggregate packet ieee wifi efficient laa whereas proposal attain high throughput without harm wifi show long ulte frame incur throughput loss wifi use laa whilst orlaolaa sustain gain cost even presence nonsaturated wifi andor multirate scenario,cs.NI
report result first search gravitational wave compact binary coalescence use data ligo virgo detector five month data collect concurrent ligo virgo science run search focus signal binary merger total mass msun gravitational wave identify cumulative confidence upper limit rate compact binary coalescence calculate nonspinning binary neutron star black holeneutron star system binary black hole yr respectively time blue solar luminosity upper limit compare astrophysical expectation,gr-qc
soliton important nonperturbative excitation superfluids holographic superfluids numerically construct dark soliton symmetryrestored phase core central point include gravitational backreaction matter field become important low temperature study detail property soliton variation backreaction strength via tune gravitational constant particular depletion fraction particle number density core soliton carefully investigate agreement probelimit analysis depletion fraction show qualitative behavior bogoliubovde gennes bdg theory even backreaction include find depletion decrease increase backreaction strength moreover inclusion backreaction enable obtain effective energy density soliton within holography together evaluation surface tension lead simple physical explanation snake instability dark soliton,hep-th gr-qc
quantum walk quantum mechanical counterpart classical random walk advance tool building quantum algorithm recently show constitute universal model quantum computation quantum walk solid field research quantum computation full excite open problem physicists computer scientist mathematicians engineer paper review theoretical advance foundation discrete continuoustime quantum walk together role randomness play quantum walk connection mathematical model coin discrete quantum walk continuous quantum walk quantumness quantum walk summary paper publish discrete quantum walk entanglement well succinct review experimental proposal realization discretetime quantum walk furthermore review several algorithm base discrete continuoustime quantum walk well important result computational universality continuous discrete time quantum walk,quant-ph math-ph math.MP
acceleration energetic particle transport high amplitude magnetosonic alfvenic turbulence consider use method monte carlo particle simulation involve integration particle equation motion derive momentum diffusion coefficient presence anisotropic turbulent wave highmagnetized plasma flat kolmogorovtype turbulence spectrum confirm quasilinear result shlickeiser miller enhance value momentum diffusion coefficient due transittime resonance interaction presence isotropic fastmode wave compare case slab alfvenic wave amplitude relation momentum diffusion coefficient turbulence amplitude anisotropy investigate,astro-ph
derive abdklike relation one twoloop fourgraviton amplitudes supergravity specifically show infrared divergent part twoloop amplitude onehalf square oneloop amplitude suggest exponential structure ir divergence difference twoloop amplitude onehalf square full oneloop amplitude therefore finite expressible relatively simple form give argument generalization high loop npoint function suggest exponential full oneloop amplitude may correct low order simple finite term,hep-th
classical einsteinstandard model system conformally invariant couple higgs field gravity investigate show energymomentum tensor polynomial higgs field hence may two singularity cosmological spacetimes usual big bang type singularity diverge matter field variables second less violent one small bang geometry singular matter field variable remain finite generic spacetimes latter provide finite universal upper bound pointwise norm higgs field term newton gravitational constant also show presence friedmanrobertsonwalker kantowskisachs symmetry energy density finite local minimum transitivity hypersurfaces spacetime symmetry locally hyperboloidal mean curvature less finite critical value particular early era expand universe nearly spherically symmetric black hole near central singularity higgs sector instantaneous vacuum state hence rest mass define via broutenglerthiggs beh mechanism gauge spinor field get nonzero rest mass small mean curvature instantaneous symmetry break vacuum state higgs sector emerge yield nonzero rest mass electric charge gauge spinor field via beh mechanism rest mass decrease decrease mean curvature charge remain constant also show globally define instantaneous vacuum state invariant respect spacetime symmetry exist cosmological model kantowskisachs spacetimes eg inside spherically symmetric black hole,gr-qc
report result rosat asca xray observation supernova remnant dor snr large magellanic cloud comparison also briefly describe result snr confirmed crablike remnant cloud xray emission decompose bright cometshaped feature superimpose diffuse emission region dimension sim pc flat nearly featureless spectrum remnant distinctly different young shelllike remnant suggest predominantly crablike nature characterize power law energy slope sim spectrum sim kev however considerably steep snr slope sim low energy spectrum present marginal evidence emission line real likely arise hot gas diffuse emission region hot gas characteristic thermal temperature kev significant periodic signal detect period range time pulsed fraction lesssim confidence kev range discuss nature individual xray component particular suggest synchrotron radiation relativistic particle fastmoving sim km pulsar explain size morphology spectrum energetics cometshaped xray feature infer age remnant sim time yrs lack radio polarization remnant may due faraday dispersion foreground ionh gas,astro-ph
reduce classification finite subgroup compact lie group quasisimple one prove number conjugacy class finite cojugacy class zariski close map space classify strongly control fusion symmetric pair,math.GR math.RA
suggest previously baryon grb fireball infiltrate surround wall collimate fireball efficiency epsilonb generate blast energy angle dependent delay onset afterglow interpret due baryonpoor view angle,astro-ph
analyze closedloop control performance network control system consist independent linear feedback control loop share communication network channel mn centralize scheduler employ schedule protocol produce periodic communication sequence dictate feedback loop utilize channel periodic schedule protocol derive analytical expression quantify overall control performance network control system term quadratic function also formulate offline combinatorial optimization communication sequence give collection linear feedback control subsystems apply monte carlo tree search determine period communication sequence attain nearoptimal control performance via numerical study show effectiveness propose framework,eess.SY cs.SY math.OC
electron beam duration femtoseconds subfemtoseconds achievable current stateoftheart accelerator longitudinal bunch length diagnostics resolution attosecond level require paper present novel measurement device combine high power laser modulator rf deflect cavity orthogonal direction laser applies strong correlate angular modulation beam rf deflector ensure full resolution streak effect across bunch hence recover temporal beam profile subfemtosecond resolution preliminary measurement test key component concept carried accelerator test facility atf brookhaven national laboratory recently result present discussed moreover possible application technique novel accelerator scheme examine base simulation particletracking code elegant beam profile reconstruction tool,physics.acc-ph physics.ins-det
consider extend flipped su model supplement flavor cal symmetry yield bilarge neutrino mixing charge fermion mass hierarchy ckm mixing third leptonic mixing angle te turn lie close neutrino cp violation estimate observe baryon asymmetry lepton flavor violate process find branching ratio rm brmu egasim rm brtau ga sim cdot rm brtau mu ga stackrelsim cdot proton lifetime taupto pi esimeq yr,hep-ph
brownian particle move across porous membrane subject oscillate force exhibit stochastic resonance property strongly depend geometry confine cavity two side membrane manifestation stochastic resonance require neither energetic entropic barrier thus regard purely geometric effect magnitude effect sensitive geometry cavity pore thus leading distinctive optimal synchronization condition,physics.chem-ph cond-mat.soft cond-mat.stat-mech
present coulomb blockade measurement graphene double dot system couple dot lead dot tune graphene inplane gate couple nonmonotonic function gate voltage use purely capacitive model extract relevant energy scale double dot system,cond-mat.mes-hall
work consider parton distribution function explicit transverse momentum dependence properly define regularizationscheme independent manner argue consider factorized form transverse momentum dependent spectrum production heavy lepton pair drellyan reaction one first split relevant soft function two boost invariant contribution soft contribution add pure collinear contribution welldefined hadronic matrix element emerge ie transverse momentum dependent distribution also perform comparison collins definition,hep-ph
simple experiment present enables qualitative quantitative measurement extraordinary refractive index direction dependency uniaxial nematic liquid crystal three liquid crystaline cell design elongated molecule nematic liquid crystal align direction enable observe variation extraordinary refractive index function direction light,physics.ed-ph
note discuss bijection exceptional subcategories representation quiver generalize noncrossing partition weyl group give new proof ingallsthomasigusaschiffler bijection use exchange property weyl group kacmoody lie algebra,math.RT
work deal system deltam ax vp deltam vbx uq dirichlet boundary condition domain omegasubsetrrn omega ball nge smooth perturbation ball prove appropriate condition parameter abpqmn nonnegative solution uv system bound constant independent uv moreover prove condition sharp sense border case relation parameter also necessary case consider souplet citeps paper generalize mge result paper,math.AP
realize doublepath multimode matter wave interferometer spinor boseeinstein condensate observe clear spatial interference fringe well periodic change visibility time domain refer time domain interference different traditional doublepath interferometer change relative phase two path find spatial fringe first lose coherence recover number mode increase time domain interference signal narrow peak observe beneficial improvement resolution phase measurement also investigate influence initial phase configuration phase evolution rate different mode two path enhance resolution sensitivity interferometric measurement physical observables also improve properly assign measurable quantity relative phase two path,physics.atom-ph cond-mat.quant-gas
article extend celebrate berryphase formulation electric polarization crystal higher electric multipole moment determine necessary condition minimal model quadrupole octupole moment topologically quantize electromagnetic observables system exhibit gapped boundary lowerdimensional topological phase furthermore manifest topologically protected corner state carry fractional charge ie fractionalization boundary boundary characterize new insulate phase matter introduce new paradigm whereby nest wilson loop give rise large number new topological invariant previously overlook propose three realistic experimental implementation new topological behavior immediately test,cond-mat.str-el
miri midinfrared instrument one four instrument build james webb space telescope develop jointly european consortium institute country auspex esa miri consist imager coronograph lowresolution spectrograph integral field unit ifu medium resolution spectrometer mirimrs latter first midinfrared ifu spectrograph one first ifus use space mission give miri community preview property mirimrs data product telescope operational specsim tool develop model software operation spectrometer specsim generate synthetic data frame approximate take instrument orbit program model astronomical source transforms detector frame use predicted optical property telescope miri frame use illustrate inform range operational activity include data calibration strategy development test data reduction software mirimrs specsim serve mean communication many consortium member provide way easily illustrate performance spectrometer different circumstance tolerance component design scenario,astro-ph
general relativity dimension equivalently describe dynamical theory connection rather metric introduce notion asymptotically hyperbolic connection work analog feffermangraham expansion language connection metric setup one solve arise evolution equation order order expansion power radial coordinate solution connection set arguably simpler straightforward algebraic manipulation allow one see obstruction appear third order expansion another interesting feature connection formulation counter term require computation renormalise volume combine chernsimons functional restriction connection boundary chernsimons invariant define modulo large gauge transformation requirement path integral asymptotically hyperbolic connection welldefined require cosmological constant quantise finally connection set one deform einstein condition interest way show asymptotically hyperbolic connection expansion universal valid deform theory,gr-qc hep-th math.DG
variety model framework propose utilized complex system study include dynamical system model describe state transition system fix topology selforganizing network model describe topological transformation network little attention pay dynamical state change earlier network model typically assume topological transformation cause exogenous factor preferential attachment new node stochastic target removal exist node however many realworld complex system exhibit two dynamic simultaneously evolve largely autonomously base system state topology show use concept graph rewrite state transition autonomous topology transformation complex system seamlessly integrated represent unified computational frameworkwe call novel model framework generative network automaton gna chapter introduce basic concept gna work definition generality represent dynamical system model late result extensive computational experiment exhaustively sweep possible rewriting rule simple binarystate gna result reveal several distinct type gna dynamic,nlin.AO nlin.CG
twodimensional crystalline colloidal monolayers slide laserinduced optical lattice recently emerge new tool study friction ideal crystal surface focus particular static friction minimal slide force necessary depin one lattice colloid optical lattice mutually commensurate colloid slide always pin static friction incommensurate presence absence pinning expect depend upon system parameter analogy mathematically establish aubry transition onedimensional system hold increase periodic corrugation strength turn initially freesliding monolayer pin state welldefined dynamical phase transition address problem simulate slide realistic model colloidal lattice confirm existence clear sharp superlubricpinned transition increase corrugation strength unlike aubry transition continuous transition exhibit definite firstorder character change symmetry transition entail structural character sudden increase colloidcolloid interaction energy accompany compensate downward jump colloidcorrugation energy transition value corrugation amplitude depend upon misalignment angle theta optical colloidal lattices superlubricity survive large corrugation angle away energetically favored orientation generally slightly misalign show recent work observability superlubricpinned colloid transition propose discussed,cond-mat.mes-hall cond-mat.soft
paper suggest two continuoustime model exhibit autoregressive structure obtain existence uniqueness result study structure solution process one model correspond general stochastic delay differential equation give particular attention use obtain result link introduced process discretetime continuoustime arma process,math.PR
lhc search light compressed stop squark result considerable bound case stop decay neutralino charm quark however case stop decay neutralino bottom quark two fermion via offshell wboson currently significant unconstrained region stopneutralino mass plane still allow stop mass range gev paper propose new monojetlike search light stop optimize fourbody decay mode least one btagged jet require show already use exist tev lhc data set search would cover entire unconstrained region moreover process validating tool atlas monojet search show exist limit extend exclude also stop mass gev,hep-ph hep-ex
paper introduces expectationmaximization em algorithm within wavelet domain bayesian framework semiblind channel estimation multiband ofdm base uwb communication prior distribution choose wavelet coefficient unknown channel impulse response order model sparseness property wavelet representation prior yield maximum posteriori estimation thresholding rule within em algorithm particularly focus reduce number estimate parameter iteratively discard unsignificant wavelet coefficient estimation process simulation result use uwb channel issue model measurement show sparsity condition propose algorithm outperforms pilot base channel estimation term mean square error bit error rate enhances estimation accuracy less computational complexity traditional semiblind method,cs.NI
nodal line random wave function investigate demonstrate numerically well approximate socalled curve describe continuum limit percolation cluster boundary result give additional support recent conjecture nodal domains random chaotic wave function semi classical limit adequately describe critical percolation theory also show use dipolar variant sle reduces significantly finite size effect,nlin.CD
massive star associate ionized hii region could play key role formation evolution filament host star formation however property filament interact region still poorly know investigate impact hii region formation filament image galactic hii region rcw surroundings active star formation take place role ionization feedback star formation process already study use artemis camera apex telescope combine artemis data micron herschelspirehobys study dense gas distribution around rcw resolution arcsec pc distance kpc study allow trace median radial intensity profile dense shell rcw profile asymmetric indicate clear compression hii region inner part shell profile observe similarly asymmetric lateral side shell indicate homogeneous compression surface contrary profile analysis radial filament associate shell locate outside reveals symmetric profile suggest compression ionize region limit dense shell mean intensity profile internal part shell well fitted plummer like profile deconvolved gaussian fwhm pc observe filament lowmass starforming region study suggest compression exert hii region may play key role formation filament may act hosted star formation artemis data also suggest rcw might ring rather spherical structure,astro-ph.GA astro-ph.SR
randomize trial infectious disease intervention vaccine often focus group connect potentially interacting individual pathogen interest transmissible study subject interference may occur individual infection outcome may depend treatment receive others epidemiologist define primary causal effect interest call susceptibility effect contrast infection risk treatment versus treatment hold exposure infectiousness constant relate quantity direct effect define unconditional contrast infection risk treatment versus treatment purpose paper show widely recommend randomization design direct effect may fail recover sign true susceptibility effect intervention randomize trial outcome contagious analytical approach use structural feature infectious disease transmission define susceptibility effect new probabilistic coupling argument reveals stochastic dominance relation potential infection outcome different treatment allocation result suggest estimate direct effect randomization may provide mislead inference effect intervention vaccine outcomes contagious,stat.AP math.ST q-bio.PE stat.TH
inbeam test two si pixel type trace detector perform laboratori nazionali di legnaro italy aim investigate possibility identify heavyion reaction product mass low kinetic energy ie around mev two separate readout chain digital analog use pulse shape analysis technique employ obtain identification matrix digitally process part data separation charge mass obtain however alpha particle contaminate significantly record data low energy part due effect identification light product li isotope could possible mev,physics.ins-det
develop theory account cosmic ray spectrum gev gev follow early paper series use basic concept cosmic ray particle accelerate supernova shock travel interstellar medium physically important ingredient besides presence strong shock diffusion drift convection adiabatic cooling injection history topology magnetic field assume simplicity homogeneous interstellar medium result spectrum strong shock gas adiabatic index yield spectrum interstellar turbulence kolmogorov spectrum lead leakage galactic disk spectrum observe argue ratio cosmic ray electron proton determine amount expansion take place cessation electron injection breakup shell cool instability since high particle energy reach derives geometrical argument depend charge nucleus high element predict reach high energy,astro-ph
link electroweak gauge boson mass fermi constant via muon lifetime measurement instrumental constrain eventually pin new physic consider simple extension standard model additional real scalar su singlet compute electroweak precision parameter delta along correspond theoretical prediction wboson mass confront experimental wboson mass measurement prediction impose limit singlet model parameter space identify region correspond stringent experimental constraint currently available,hep-ph
work give new low bound morse index constant mean curvature tori revolution immerse threesphere mathbbs compute explicit negative eigenvalue correspond jacobi operator,math.DG
studied property hot pu nucleus framework relativistic mean field formalism recently develop fsugarnet iopbi parameter set implement first time deform nuclei finite temperature result compare wellknown set say isotope structurally important thermally fissile nature pu nucleus pu form absorption thermal neutron undergoes fission evaluate nuclear property shell correction energy neutronskin thickness quadrupole hexadecapole deformation parameter asymmetry energy coefficient nuclei function temperature,nucl-th
previously predict pa hervieux et al phys rev textbf owe predominant electron capture incoming positron molecular shell act like spherical diffractor induce resonance positronium formation function positron impact energy extend study large fullerene target demonstrate diffraction resonance compactify energy analogy shrink fringe separation large slit size classical singleslit experiment result bring impetus conduct ps spectroscopic experiment fullerene target include target andor capturedlevel differential measurement ground state fullerene model spherical jellium frame local density approximation lda method exchangecorrelation functional base van leeuween baerends model potential positron impact ps formation treat continuum distortedwave final state cdwfs approximation,physics.atm-clus physics.atom-ph
solution nonlinear output regulation problem require one solve first order pde know francisbyrnesisidori fbi equation paper propose method compute approximate solution fbi equation zero dynamic plant hyperbolic exosystem twodimensional method able produce approximation converge uniformly true solution method relies periodic nature twodimensional analytic center manifold,math.OC cs.SY math.DS
paper use markov decision process find optimal asynchronous policy energyefficient data center two group heterogeneous server finite buffer fast setup process sleep state server group always work server group may either work sleep fast setup process occur server state change sleep work data center asynchronous dynamic policy design two subpolicies setup policy sleep policy determine switch rule work sleep state server group analyze optimal asynchronous dynamic policy apply markov decision process establish policybased poisson equation provide expression unique solution performance potential mean rgfactorization base characterize monotonicity optimality longrun average profit data center respect asynchronous dynamic policy different service price furthermore prove bangbang control always optimal optimization problem support thresholdtype dynamic control energyefficient data center hope methodology result derive paper shed light study general energyefficient data center,cs.PF math.OC math.PR
even though internet social medium increase amount news information people consume user expose content reinforces position isolates ideological community environment real consequence great impact life like severe political polarization easy spread fake news political extremism hate group lack enrich debate among others therefore encouraging conversation different group user break close community importance healthy society paper characterize study user break community twitter use natural language processing technique graph machine learning algorithm particular collect million twitter message million user construct retweet network identify community topic discussion associate data present machine learn framework social medium user classification detects community breaker ie user swing close community another one feature importance analysis three twitter polarize political datasets show user low value pagerank suggest change drive message response community methodology also allow identify specific topic interest provide fully characterization kind user,cs.SI cs.LG
goal paper assess utility reducedorder model roms develop physicsbased model predict transient thermal power output enhance geothermal reservoir explicitly account uncertainty subsurface system sitespecific detail numerical simulation perform base latin hypercube sample lhs model input draw uniform probability distribution key sensitive parameter identify simulation fracture zone permeability wellskin factor bottom hole pressure injection flow rate input rom base key sensitive parameter rom use evaluate influence subsurface attribute thermal power production curve result rom compare fielddata detail physicsbased numerical simulation propose three different rom different level model parsimony describe key essential feature power production curve rom able accurately reproduce power output numerical simulation low value permeability certain feature fieldscale data relatively parsimonious rom complex model rom accurately describe fielddata high permeability rom reproduces numerical result well rom however considerable deviation low fracture zone permeability rom develop take best aspect rom rom provide middle ground model parsimony able describe various feature numerical simulation fielddata propose workflow demonstrate propose simple rom able capture various complex feature power production curve fenton hill hdr system typical egs application rom rom outperform rom,cs.CE math.NA physics.comp-ph stat.ML
