text_clean,label
existence end elementary extension model zfc related ordinal height accord classical result due keisler morley silver paper investigate connection height existence end elementary extension particular prove theory zfc gch exist measurable cardinal inaccessible non weakly compact cardinal possible height model end elementary extension consistent relative theory zfc gch exist measurable cardinal weakly compact cardinal cofinal also provide simple cod destroys gch otherwise yield result,math
paper suggest two continuoustime model exhibit autoregressive structure obtain existence uniqueness result study structure solution process one model correspond general stochastic delay differential equation give particular attention use obtain result link introduced process discretetime continuoustime arma process,math
intermittency passive scalar advect threedimensional navierstokes turbulence taylorscale reynolds number study use direct numerical simulation grid schmidt number unity measure scalar increment moment high order ensure statistical convergence provide unambiguous evidence scale exponent saturate moment order beyond indicate scalar intermittency dominate singular shocklike cliff scalar field show fractal dimension spatial support steep cliff whose sum saturation exponent value add space dimension thus demonstrate deep connection geometry statistic turbulent scalar mix anomaly fourth sixth order moment comparable kraichnan model roughness exponent,physics
present variant immerse boundary method integrate octree mesh highly efficient accurate largeeddy simulation les flow around complex geometry demonstrate scalability propose method processor achieve rapid inout test adaptive quadrature accurate evaluation force tensorized evaluation matrix assembly showcase method two nontrivial application accurately compute drag coefficient sphere across reynolds number encompass drag crisis regime simulate flow feature across semitruck investigate effect platooning efficiency,cs math physics
study one dimensional carbon ribbon armchair edge zigzag carbon nanotube counterparts finite length framework huckel model prove carbon ribbon metallic width number carbon ring equal show dispersion law electron band energy metallic ribbon metallic carbon nanotube universal sinlike dependence fermi energy independent width find case metallic graphene ribbon finite length rectangular graphene macromolecule nanotubes finite length discrete energy spectrum vicinity varepsilon fermi energy obtain exactly select level dispersion law case semiconducting graphene macromolecule semiconducting nanotube finite length position energy level around energy gap approximate good accuracy electron spectrum carbon structure often include additional state energy varepsilon localize zigzag edge contribute volume conductivity,cond-mat
prove correspondence information geometry signal filter kahler manifold information geometry minimumphase linear system finite complex cepstrum norm kahler manifold square complex cepstrum norm signal filter correspond kahler potential hermitian structure kahler manifold explicitly emergent impulse response function high degree constant model parameter kahlerian information geometry take advantage efficient calculation step metric tensor ricci tensor moreover alphageneralization geometric tensor linear alpha also robust find bayesian predictive prior superharmonic prior laplacebeltrami operator kahler manifold much simple form nonkahler manifold several time series model study kahlerian information geometry,cs math
dutch mathemetician fjm barning describe infinite planar ternary tree seven year later hall independently discover tree use method unimodular matrix transform one triple another number rediscovery occur recently article announce discovery entirely different ternary tree show relate one found barning hall,math
use determinant quantum monte carlo simulation exact diagonalization explore insulate behavior hubbard model bimodal distribution randomly position local site energy temperature dependence compressibility conductivity show gap incompressible mott insulate phase exist away half fill variance local site energy sufficiently large compressible region around mott phase metallic density sit correspond energy exceeds percolation threshold anderson insulator otherwise,cond-mat
hd select candidate sagittae class spectrum show quite narrow emission line possibly indicate low inclination binary system perform high resolution high stability coude spectroscopy order search low amplitude radial velocity variation orbital period determine radial velocity curve day radial velocity semi amplitude km system inclination degree determine mass function secondary star,astro-ph
galaxy rotation curve determine observationally radius well beyond galaxy core provide critical test modify gravity model without dark matter predict rotational velocity curve obtain scalarvectortensor gravity stvg mog excellent agreement data milky way without dark matter halo mass time modot velocity rotation curve predict modified newtonian dynamic mond agree data,astro-ph
teach computer read answer general question pertain document challenge yet unsolved problem paper describe novel neural network architecture call reasoning network reasonet machine comprehension task reasonets make use multiple turn effectively exploit reason relation among query document answer different previous approach use fixed number turn inference reasonets introduce termination state relax constraint reason depth use reinforcement learn reasonets dynamically determine whether continue comprehension process digest intermediate result terminate read concludes exist information adequate produce answer reasonets achieve exceptional performance machine comprehension datasets include unstructured cnn daily mail datasets stanford squad dataset structure graph reachability dataset,cs
describe generation electric current flow along external magnetic field system massive charge fermion possess anomalous magnetic moment electroweakly interact background matter current show result instability magnetic field lead growth astrophysical application discuss,astro-ph
argue vulnerability model parameter crucial value study model robustness generalization little research devote understanding matter work propose indicator measure robustness neural network parameter exploit vulnerability via parameter corruption propose indicator describes maximum loss variation nontrivial worstcase scenario parameter corruption practical purpose give gradientbased estimation far effective random corruption trial hardly induce bad accuracy degradation equip theoretical support empirical validation able systematically investigate robustness different model parameter reveal vulnerability deep neural network rarely pay attention moreover enhance model accordingly propose adversarial corruptionresistant training improve parameter robustness also translate accuracy elevation,cs
certain application analyze damp effect require solution quadratic eigenvalue problem qeps use refine isogeometric analysis riga solve quadratic eigenproblems riga discretization conserve desirable property maximumcontinuity isogeometric analysis iga reduce interconnection degree freedom add lowcontinuity basis function connectivity reduction riga algebraic system result faster matrix lu factorization use multifrontal direct solver compare computational cost riga versus iga employ krylov eigensolvers solve quadratic eigenproblems arise vectorvalued multifield problem large problem size eigencomputation cost govern cost lu factorization follow cost several matrixvector vectorvector multiplication correspond krylov projection minimize computational cost introduce separator specific element interface riga generalization curlconforming nedelec divergenceconforming raviartthomas finite element let polynomial degree basis function lu factorization op time faster use riga compare iga asymptotic regime thus riga theoretically improves total eigencomputation cost op sufficiently large problem size yet practical case moderatesize eigenproblems improvement rate deteriorates number compute eigenvalue increase multiple matrixvector vectorvector operation numerical test show riga accelerates solution quadratic eigensystems op moderately size problem seek compute reasonable number eigenvalue,cs math
learn understand predict future motion behavior agent like human robots critical various autonomous platform behavior analysis robot navigation selfdriving car intrinsic factor agent diversified personality decisionmaking style bring rich diverse change multimodal characteristic future planning besides extrinsic interactive factor also bring rich vary change trajectory previous method mostly treat trajectory time sequence reach great prediction performance work try focus agent trajectories another view ie fourier spectrum explore future behavior rule novel hierarchical way propose transformerbased model concatenates two continuous keypoints estimation spectrum interpolation subnetworks model predict agent trajectory spectrums keypoints interaction level respectively experimental result show outperforms current stateoftheart method ethucy sdd trajectory dataset quantitative improvement performs well qualitative result,cs
quaternion offset linear canonical transformqolct gain much popularity recent year applications many area include color image signal processing time application wignerville distribution wvd signal analysis image processing exclude paper investigate wingerville distribution associate quaternion offset linear canonical transform wvdqolct firstly propose definition wvdqolct several important property newly define wvdqolct nonlinearity bound reconstruction formula orthogonality relation plancherel formula derive secondly novel canonical convolution operator related correlation operator wvdqolct propose moreover base propose operator correspond generalized convolution correlation theorems studiedwe also show convolution correlation theorems qwvd wvdqlct look special case achieve result,cs math
completely determine commutative semigroup variety cancellable element lattice sem semigroup variety particular prove commutative variety property cancellable modular element sem equivalent,math
study quantize nonlocal order parameter construct use partial timereversal partial reflection fermionic topological phase matter one spatial dimension protect orientation reverse symmetry use topological quantum field theory tqfts formulate order parameter hilbert space state sum tqft establish connection quantized nonlocal order parameter underlying field theory clarify nature order parameter topological invariant also formulate several entanglement measure include entanglement negativity state sum spin tqft describe exact correspondence entanglement measure path integral close surface equip specific spin structure,cond-mat
introduce new approach prove localization pure point spectrum exponentially decay eigenfunctions dynamical localization anderson model high disorder contrast usual strategy study finite volume green function instead perform multiscale analysis base finite volume eigensystems eigenvalues eigenfunctions information eigensystems give scale use derive information eigensystems large scale eigensystem multiscale analysis treat energies finite volume operator time establish level space localization eigenfunctions fix box high probability new feature label eigenvalue eigenfunctions site box,math
give general proof age trap model use arcsine law stable subordinators proof base abstract condition potential theory underlie graph randomness trap landscape apply proof age trap model large twodimensional torus trap dynamic random energy model broad range time scale,math
present observation electromagnetic transient associate use optical telescope chilescope observatory big scanning antenna bsa pushchino radio astronomy observatory chilescope observatory detect optical transient third day outskirts galaxy ngc continued observation follow rapid decrease put upper limit jy radio source duration may associate prompt gammaray emission consist two distinctive component hard short pulse delay second respect ligo signal softer thermal pulse tsim kev last another second appearance thermal component end burst unusual short grbs hard soft component satisfy amati relation make grb distinctively different short grbs base gammaray optical observation develop model prompt highenergy emission associate grb merger two neutron star create accretion torus modot supply black hole magnetic flux confines blandfordznajekpowered jet associate hard prompt spike quasispherical breakout jet disk wind jet plow wind subrelativistic velocity create radiationdominated shock heat wind material ten kiloelectron volt produce soft thermal component,astro-ph
consider lastpassage percolation model two dimension underlie weight distribution heavy tail index alpha prove scale law asymptotic distribution passage time shape optimal path express term family index alpha continuous lastpassage percolation model unit square extreme case alpha correspond distribution slowly vary tail asymptotic distribution optimal path represent random selfsimilar measure whose multifractal spectrum compute extend continuous lastpassage percolation model obtain heavytailed analogue airy process represent limit appropriately scale vector passage times different point plane give correspond result direct percolation problem base alphastable levy process indicate extension result high dimension,math
present generalization classical wanglandau algorithm phys rev lett quantum system algorithm proceeds stochastically evaluate coefficient high temperature series expansion finite temperature perturbation expansion arbitrary order similar classical counterpart algorithm efficient thermal quantum phase transition greatly reduce tunnel problem first order phase transition allow direct calculation free energy entropy,cond-mat
tune duration hamiltonian flow hamiltonian monte carlo also call hybrid monte carlo hmc involve tradeoff computational cost sample quality typically challenge resolve satisfactory way article present analyze randomize hmc method rhmc duration iid exponential random variable whose mean free parameter focus small time step size limit algorithm rejectionfree computational cost proportional mean duration limit prove rhmc geometrically ergodic condition imply geometric ergodicity solution underdamped langevin equation moreover context multidimensional gaussian distribution prove sample efficiency rhmc unlike constant duration hmc behaves regular way regularity also verify numerically nongaussian target distribution finally suggest variant rhmc time step size require small,math
leadbased halide perovskites emerge promise class material next generation optoelectronics however despite enormous success leadhalide perovskite solar cell issue stability toxicity yet resolve report computational design experimental synthesis new family pbfree inorganic halide doubleperovskites base bismuth antimony noble metal use firstprinciples calculation show hitherto unknown family perovskites exhibit promise optoelectronic property tunable band gap visible range low carrier effective mass furthermore successfully synthesize double perovskite perform structural refinement use singlecrystal xray diffraction characterize optical property via optical absorption photoluminescence measurement new perovskite belongs space group consist octahedron alternate rocksalt facecentered cubic structure uvvis pl measurement obtain indirect gap ev new compound stable ambient condition,cond-mat
robot capability mature across domain selfdriving car bipeds drone result robot soon longer confine safetycontrolled industrial setting instead directly interact general public grow field humanrobot interaction hri study various aspect scenario social norm joint action humanrobot team researcher hri make great stride develop model method algorithms robot act around human computational hri model algorithms generally come formal guarantee constraint operation enable humaninteractive robot move lab realworld deployment must address gap article provide overview verification validation synthesis technique use create demonstrably trustworthy system describe several hri domain could benefit technique provide roadmap challenge research need create formalize guaranteed humanrobot interaction,cs
let finite nonabelian pgroup prime let mathrmautcg mathrmautzg respectively denote group class preserve central automorphisms give necessary condition mathrmautcgmathrmautzg give necessary sufficient condition elementary abelian cyclic center mathrmautcgmathrmautzg also characterize finite pgroups order leq mathrmautcgmathrmautzg complete classification finite pgroups order le exist noninner class preserving automorphisms,math
acoustic radiation force arfs induce single bessel beam arbitrary order location nonspherical shape study use tmatrix method tmm three dimension base radiation stress tensor approach multipole expansion method arbitrary bessel beam arf expression derive term incident scatter beam shape coefficient independently correspond homemade code package several numerical experiment conduct verify versatility tmm axial acoustic radiation force arfs several typical shape consider analysis emphasis axial arf reversal correspond physical mechanism study may guide experimental setup find negative axial arfs quickly effectively base predict parameter tmm relatively elongated shape may helpful pull force bessel beam furthermore lateral arfs convex concave nonspherical shape also investigate different topological charge cone angle offset particle centroid beam axis broadband frequency regime brief theoretical derivation incident beam shape coefficient stand bessel beam also give present work could help design acoustic tweezer numerical toolbox provide acoustical alternative optical tweezer toolbox,physics
consider extension twovariable guard fragment distinguish binary predicate occur guard require interpreted special way transitive relation equivalence relation preorders partial order prove fragment retain finite exponential model property equivalence guard without equality remain fragment show size minimal finite model doubly exponential obtain result invent strategy build finite model form number multidimensional grid place cylindrical surface construction yield bound complexity finite satisfiability problem fragment improve bound obtain optimal one fragment consider particular nexptime equivalence guard transitive guard obtain result essentially use result integer program,cs
randomizationbased machine learn method prediction currently hot topic artificial intelligence due excellent performance many prediction problem bound computation time application randomizationbased approach renewable energy prediction problem massive last year include many different type randomizationbased approach hybridization technique also description new version classical randomizationbased algorithms include deep ensemble approach paper review important characteristic randomizationbased machine learning approach application renewable energy prediction problem describe important method algorithms family model method perform critical literature review examine prediction problem related solar wind marineocean hydropower renewable source support critical analysis extensive experimental study comprise realworld problem related solar wind hydropower energy randomizationbased algorithms find achieve superior result significantly low computational cost modeling counterpart end survey prospect important challenge research direction remain open field along outlook motivate research effort excite research field,cs
unified geometric approach describe kinematics elastic plastic deformation continuous medium suggest base approach study mechanical deformation viscous flow heat transport glassy plastic medium result derive appropriate differential equation phenomena form applicable liquid elastic solid plastic solid material well,cond-mat
investigate convergence hit time jumpdiffusion process specifically study sequence stochastic differential equation jump reasonable assumption establish convergence solution equation moment solution hit certain set,math
discover community complex network mean group node similar uncover latent information hundred different algorithms solve community detection task understand definition community dozens review work attempt order diverse landscape classify community discovery algorithm process employ detect community explicitly state definition community performance standardize task paper classify community discovery algorithm accord fourth criterion similarity result create algorithm similarity network asn whose node community detection approach connect return similar grouping perform community detection network group algorithm consistently return partition overlap coverage span one thousand synthetic real world network paper attempt create similaritybased classification community detection algorithm base empirical data improves state art compare seventy approach discover asn contains wellseparated group make sensible tool practitioner aid choice algorithms fitting analytic need,cs physics
grow number scholar integrate social medium tool like blog twitter mendeley professional communication online public nature tool expose reifies scholarly process hidden ephemeral metric base activity could inform broad fast measure impact complement traditional citation metric study explores property social mediabased metric altmetrics sample article publish public library science find different indicator vary greatly activity around sample article cite wikipedia close include least one mendeley library however encouraging diversity quarter article nonzero data five different source correlation factor analysis suggest citation altmetrics indicator track related distinct impact neither able describe complete picture scholarly use alone moderate correlation mendeley web science citation many altmetric indicator seem measure impact mostly orthogonal citation article cluster way suggest five different impact flavor capture impact different type different audience instance article may heavily read saved scholar seldom cite together findings encourage research altmetrics complement traditional citation measure,cs
study four particularly bright polarize compact object tau virgo fornax year wmap sky map goal understand potential systematics involve estimation foreground spectral index estimate spectral index polarization angle polarization fraction apparent size shape object smooth nominal resolution degree fwhm second compute spectral index function polarization orientation alpha object approximately point source constant polarization angle function constant absence systematics however compute kaband wmap data find strong index variation four source tau find spectral index beta alpha degree beta alpha degree hand spectral index ka band find stable simple elliptical gaussian toy model parameter match observe tau reproduces observe signal show spectral index particular sensitive detector polarization angle base finding first conclude estimation spectral index wmap kband polarization data degree scale robust second note issue may concern groundbased suborbital experiment use wmap polarization measurement tau calibration gain polarization angle,astro-ph
describe globalization construction rozanskywitten model bvbfv formalism source manifold without boundary classical quantum case introduce necessary background define aksz sigma model upon globalization notion formal geometry extend appropriately case show reduce rozanskywitten model relation relevant construction literature discuss moreover split model bflike theory construct perturbative quantization model quantum bvbfv framework context able prove modify differential quantum master equation flatness quantum grothendieck bfv operator additionally provide construction bfv boundary operator case,math
dodgson method compute determinant recently revisit paper appear college math journal method attractive fail interior entry intermediate matrix value zero paper review structure dodgson method introduces generalization call doublecrossing method provide workaround failure many interesting case,math
einsteinabelianyangmills equation reduce stationary axially symmetric case harmonic map prescribe singularity pcolonr smsigmatohk dimensional complex hyperbolic space paper prove existence uniqueness harmonic map prescribe singularity pcolonrnsmsigmatoh sigma unbounded smooth close submanifold rn codimension least real complex quaternionic hyperbolic space corollary prove existence solution reduce stationary axially symmetric einsteinabelianyangmills equation,math
study consistency strength lebesgue measurability set weak set theory completely choiceless context establish result analogous solovayshelah theorem,math
problem channel radiation positron bunch system pack nanotubes investigated present work use model harmonic potential justify since one hand number positron region near axis nanotube small hand contribution formation total radiation also small problem solve dipole approximation radiation first harmonic occurs zero angle zero angle radiate extremely hard extremely soft photon due medium polarization frequencyangular distribution number emit photon receive distribution depend azimuthal angle since task cylindrical symmetry radiation zero angle fully circularly polarize formation radiation energy threshold low threshold due polarization medium upper threshold depend oscillation amplitude channel positron bunch energy coincides upper threshold radiation contribute channel positron positron average radiate one photon thus form intensive quasimonochromatic circularly olarized xray photon beam may important practical application,physics
high pressure structural distortion hexagonal close packed hcp element zinc subject controversy earlier experimental result theory show large anomaly lattice strain compression zinc gpa explain theoretically change fermi surface topology later hydrostatic experiment show anomaly result discrepancy theory experiment compute compression lattice strain hcp zinc wide range compression use linearize augmented plane wave lapw method pay special attention kpoint convergence find behavior lattice strain strongly dependent kpoint sample large kpoint set previously compute anomaly lattice parameter compression disappears agreement recent experiment,cond-mat
charge density wave cdw correlation recently show universally exist cuprate superconductors however nature high field infer nuclear magnetic resonance distinct measure xray scatter zero low field combine pulse magnet xray free electron laser characterize cdw via xray scatter field tesla zerofield cdw order develop essentially twodimensional low temperature beyond tesla another threedimensionally order cdw emerges fieldinduced cdw onset around zerofield superconducting transition temperature yet incommensurate inplane order vector fieldindependent implies two form cdw hightemperature superconductivity intimately link,cond-mat
recently show electroweak baryogenesis mechanism feasible standard model extension contain extra fermion large yukawa coupling show light fermionic field naturally good candidate cold dark matter find region parameter space thermal relic abundance particle compatible dark matter density universe determine wmap experiment study direct indirect dark matter detection model compare current experimental limit prospect upcoming experiment find contrary standard lore indirect detection search promise direct detection one already exclude portion parameter space,astro-ph
unmanned aerial vehicle uavs increasingly adopt safety security rescue mission need precise reliable pose estimate relative environment ensure mission safety rely visual perception essential approach assess integrity visual localization solution however best knowledge approach exist optimizationbased visual localization receiver autonomous integrity monitoring raim widely use global navigation satellite system gnss application automate aircraft land paper propose novel approach inspire raim monitor integrity optimizationbased visual localization calculate protection level state estimate ie large possible translational error direction also propose metric quantitatively evaluate performance error bound finally validate protection level use euroc dataset demonstrate propose protection level provide significantly reliable bound commonly use sigma method,cs
mean dftbased firstprinciples calculation examine two polymorphs newly synthesize like mgfeseo possible new superconducting system find polymorph block mgo mg atom place center tetrahedra dynamically unstable unlike zrcusiastype polymorph oxygen atom place center tetrahedra characterization material cover structural elastic property electronic band structure density electronic state fermi surface calculation suggest high critical temperature mgfeseo may achieve result electron hole dope ion substitution creation lattice vacancy,cond-mat
dielectric constant interfacial water predict small bulk water rotational freedom water dipole expect decrease near surface yet experimental evidence lack report local capacitance measurement water confine two atomicallyflat wall separate various distance nm experiment reveal presence interfacial layer vanishingly small polarization outofplane dielectric constant approximately electrically dead layer find two three molecule thick result provide much need feedback theory describe watermediated surface interaction behavior interfacial water show way investigate dielectric property fluids solid extreme confinement,cond-mat physics
seminal paper alon tarsus introduce algebraic technique prove upper bound choice number graph thus particular upper bound chromatic number upper bound choice number obtain via method later coin emphalontarsi number denote atg provide combinatorial interpretation parameter term eulerian subdigraphs appropriate orientation characterization restate follow let orientation assign weight omegadh every subdigraph subseteq eulerian omegadh eh otherwise omegadh alon tarsus prove atg leq exist orientation outdegree every vertex strictly less moreover sumh subseteq omegadh neq shortly afterwards special case line graph dregular dedgecolorable graph alon give another interpretation atg time term sign dcolorings line graph paper generalize result first characterization generalize show infinite family weight function include one consider alon tarsus use characterize atg second characterization generalize graphs fact result even general particular applies hypergraphs use second generalization prove chig chg atg hold certain family graph result generalize certain know choosability result,math
study algebraic homological property facet ideal order complex posets call ideal maximal flags posets simply flag ideal characterize unmixed cohenmacaulay flag ideal grade posets also give structural result multigraded betti number flag ideal posets structural result multigraded betti number flag ideal use characterize class flag ideal linear resolution,math
unveil numerical trend among either atomic equivalent weight somehow preserved resemblance among element frequent stand crowd meyer mendeleev go beyond numerical relationship certainly motivate pedagogical aim system synthesize chemical knowledge time appeal way present chemistry student still periodic system aim really map current chemistry landscape solve question entail address others periodic system chemical element really know chemical element system unique currently build actually use conduct chemical research suitable tool chemical prediction mnemotechnic fancy trend limit multiple one instead let try address question let begin analyse concept chemical element,physics
wellknown add general boundary would create kstability application reprove product theorem delta invariant fano variety,math
many realworld phenomena exhibit strong hierarchical structure consequently many realworld direct social network vertex play equal role instead vertex form hierarchy edge appear mainly upper level low level discover hierarchy graph challenge problem gain attention formally give direct graph want partition vertex level ideally edge upper level low level computational point view ideal case underlie direct graph acyclic case partition vertex hierarchy edge upper level low edge practice graph rarely acyclic hence need penalize edge violate hierarchy one practical approach agony violate edge penalize base severity violation fast algorithm compute agony require onm time paper present algorithm compute agony well theoretical bound namely om also show practice obtain bound pessimistic use algorithm compute agony large datasets moreover algorithm use anytime algorithm,cs
give local domain rm prime characteristic homomorphic image gorenstein ring huneke lyubeznik prove exists modulefinite extension domain induce map local cohomology module himrto hims zero idim prove extension may choose generically galois analyze galois group arise,math
establish twist analog recent work vertex representation mckay correspondence finite group gamma virtual character gamma construct twist vertex operator fock space span super spin character spin wreath product gammawrwidetildesn gamma double cover symmetric group sn gamma subgroup mckay virtual character construction give group theoretic realization basic representation twist affine twist toroidal algebra gamma arbitrary finite group virtual character trivial vertex operator construction yield spin character table gammawrwidetildesn,math
investigate geometry graph nonseparating curve surface finite positive genus potentially infinitely many puncture graph infinite diameter know gromov hyperbolic work author study finite cover surface show lifts nonseparating curve nonseparating curve graph cover span quasiconvex subgraphs infinite diameter coarsely equal nonseparating curve graph cover finite type case also reprove theorem hamenstadt identify gromov boundary space end lamination full genus subsurfaces introduce several tool base around analysis bicorn curve lamination may independent interest study geometry nonseparating curve graph infinite type surface boundary,math
investigate mutiphoton process different bloch state amplitude modulate optical lattice experiment perform modulation one frequency component include high degree freedom provide flexible way coherently control quantum state base study single frequency modulation investigate collaborative effect different frequency component two aspect double frequency modulation spectrums excitation rate different lattice depth measure moreover interference two separated excitation path show emphasize influence modulation phase two modulation frequency commensurate finally demonstrate application double frequency modulation design largemomentumtransfer beam splitter beam splitter easy practice would introduce phase shift two arm,cond-mat
typical bl lacertae object paper present analysis result long term simultaneous observation radio nearinfrared optical xray gammaray band together photometric observation source light curve show variability amplitude gammaray optical band large hard xray radio band spectral energy distribution sed peak move short wavelengths source become bright similar blazars ie variable wavelength shorter sed peak frequency analysis show characteristic variability timescales ghz optical xray gammaray band comparable variation hard xray ghz emission correlate zerolag band gammaray variation consistent leptonic model coincidence gammaray optical flare dramatic change optical polarization detect hadronic model nature explanation observation leptonic model strong optical flare correlate gammaray flare whose peak flux low average flux detect leptonic model explain variability phenomenon simultaneous sed model different leptonic model distinguish average sed model synchrotron plus synchrotron selfcompton ssc model rule due extreme input parameter scatter external seed photon hot dust broad line region emission ssc process probably need explain gammaray emission,astro-ph
article propose powerful scheme monitor large number categorical data stream heterogeneous parameter nature data stream consider may either nominal number attribute level ordinal natural order among attribute level good marginal bad ordinal data stream assume corresponding latent continuous data stream determine furthermore different data stream may different number attribute level different value level probability due high dimensionality traditional multivariate categorical control chart apply integrate local exponentially weight likelihood ratio test statistic single stream regardless nominal ordinal powerful goodnessoffit test normalization procedure global monitoring statistic propose ultimately simulation result demonstrate robustness efficiency method,math
present catalog point gammaray source detect egret detector aboard compton gamma ray observatory use whole gammaray dataset reprocess photon energy mev together new galactic interstellar emission model base recent co hi dark gas interstellar radiation field data two different assumption use cosmicray distribution galaxy explore result systematic uncertainty source detection characterization use dimensional maximumlikelihood detection method egret catalogue revise catalogue list source mark confused compare entry egret catalogue former source confirm additional structure interstellar background vast majority unidentified mark possibly extend confuse catalogue particular confirm source associate local cloud gould belt alternatively find new source counterpart new error circle confirm source largely overlap previous one several counterpart particular interest discuss litterature sgr radiogalaxies several microquasars find outside error circle crosscorrelated source position large number radio pulsar pulsar wind nebulae supernova remnant ob association blazars flat radiosources find surprising large number source latitudes counterpart among potential gammaray emitter,astro-ph
test smell know bad development practice reflect poor design implementation choice software test last decade test smell heavily study measure prevalence impact test maintainability however study focus mainly unit level day work system test interact system test graphical user interface remain limited fill gap conduct exploratory analysis test smell occur system user interactive test suit first base multivocal literature review propose catalog suitspecific smell conduct empirical analysis assess prevalence refactoring smell industrial test suite opensource project show type smell tend appear industrial opensource project symptom address way smell obscure test sneaky check check show symptom test yet refactoring action much less frequent less affected test ever undergo refactoring interestingly refactoring action rare smell narcissistic disappear removal old symptomatic test introduction new test present symptom,cs
observation sun millimeter submillimeter wavelength offer unique probe structure dynamic heat chromosphere structure sunspot formation eruption prominence filament energetic phenomenon jet flare highresolution observation sun millimeter submillimeter wavelength challenge due intense extend low contrast dynamic nature emission quiet sun extremely intense variable nature emission associate energetic phenomenon atacama large millimetersubmillimeter array alma design solar observation mind requirement solar observation significantly different observation sidereal source special measure necessary successfully carry type observation describe commission effort enable use two frequency band mm band band mm band band continuum interferometricimaging observation sun alma example highresolution synthesize image obtain use newly commission mode solar commission campaign hold december present although eventual alma antenna use campaign solar image synthesize alma commission data reveal new feature solar atmosphere demonstrate potential power alma solar observation ongoing expansion alma solarcommissioning effort continue enable new unique solar observing capability,astro-ph
let finitely generate solvablebyfinite linear group present algorithm compute torsionfree rank bound prufer rank yield turn algorithm decide whether finitely generate subgroup finite index algorithm implement magma group algebraic number field,math
optical electrical characteristic algaas laser separate confinement heterostructures model use synopsyss sentaurus tcad open source software semiautomatic data analysis large collection data effect dope laser layer investigate aim achieve optimal characteristic devise result compare obtained real laser produce polyus research institute moscow show significant improvement achieve particular increase optical efficiency careful control type level dope entire structure,physics
contemporary interstellar dust never analyze laboratory despite obvious astronomical importance potential probe stellar nucleosynthesis galactic chemical evolution report discovery novel fluorescent aerogel capable capture hypervelocity dust grain passively record kinetic energy array calorimetric aerogel collector low earth orbit would lead capture identification large number interstellar dust grain,astro-ph
introduce model diffusion two class particle priority specie present site motion take precedence describe realistic situation wireless communication network regular lattice diffusion two specie normal particle significantly slow due presence particle fraction sit particle move freely compute analytically derive diffusion coefficient two specie heterogeneous network fraction sit free decrease exponentially degree site couple accumulation particle highdegree node lead trap low priority particle scalefree network,cond-mat
paper znojil phys rev page arxiv twohilbertspace aka cryptohermitian formulation quantum mechanic revisit present continuation study space question denote cal hrm auxiliary cal hrm standard spot weak point formalism lie double role play cal hrm auxiliary long confluence role may lead confusion literature propose amend threehilbertspace reformulation theory byproduct analysis formalism offer amendment dirac braket notation also show use clarifies concept covariance timedependent case via elementary example finally explain certain quantum system generator hrm gen timeevolution wave function may differ hamiltonian,math
report nuclear magnetic resonance nmr nuclear quadrupole resonance nqr study superconductor rb cr quasi onedimensional crystal structure tsim spinlattice relaxation rate divide temperature increase upon cool trm show curieweisslike temperature dependence knight shift also increase decrease temperature result suggest ferromagnetic spin fluctuation superconducting state decrease rapidly ttextc without hebelslichter peak follow variation tsim point unconventional superconductivity point node gap function,cond-mat
derive angular correlation function sample source detect rosat sky survey bright source catalogue order investigate clustering property agn local universe sample construct reject know star well extend xray source area deg declination deg also reject due high uncertain neutral hydrogen absorption crosscorrelation sample hamburgrass optical identification catalogue suggest vast majority source indeed agn sigma correlation signal degree detect wtheta deg assume usual powerlaw form point correlation function find angular correlationlength degree deprojection dimension use limber equation yield spatial correlation length mpc consistent agn cluster result derive high redshifts optical survey suggest comoving model cluster evolution,astro-ph
first measurement photospheric abundance star galactic center present detailed abundance analysis galactic center supergiant irs carry use highresolution nearinfrared echelle spectra fe abundance irs find close solar feh nearly identical fe abundance obtain nearby supergiant alpha ori vv cep analysis first second overtone line co use derive effective temperature microturbulent velocity km carbon abundance log epsilonc ch addition find high depletion dex enhancement dex abundance consistent dredgeup cnocycle product require deep mixing excess predict standard model red supergiant light measure solar fe abundance irs discus indicator metallicity galactic center interpretation lowresolution nearinfrared spectra latetype giant supergiant include need caution use spectra measure metallicity evolution massive young star galactic center suggest possibility rapid stellar rotation common star form condition galactic center extra internal mixing induce high rotation rate rather evolution high metallicity explanation many unusual property hot emissionline star galactic center,astro-ph
